date,hour,department,service,is_24_7,operating,demand,simulated_arrivals,patients_served,patients_remaining,maximum_queue,average_wait_minutes,maximum_wait_minutes,capacity,utilization_pct,congestion_status
2026-08-22,13,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1394739395628766,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,14,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1394739395628766,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,15,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1382867732097718,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,16,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1309180959552326,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,17,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1100391256064206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,18,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1100391256064206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,19,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1100391256064206,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-22,20,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1100391256064206,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-22,21,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1100391256064206,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-22,22,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1100391256064206,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-22,23,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1100391256064206,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,0,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1644907820560245,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,1,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1644907820560245,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,2,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1505921827278427,1,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-23,3,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1505921827278427,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-23,4,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1196736224913375,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-23,5,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.0954080992550295,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-23,6,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.2096385466671857,1,0,4,4,0.0,0.0,0.0,0.0,Closed
2026-08-23,7,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.21745717816231,0,0,4,4,0.0,0.0,0.0,0.0,Closed
2026-08-23,8,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.2609349297067632,0,4,0,0,449.0,751.0,12.0,0.0,Low
2026-08-23,9,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.2742130644391799,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,10,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1711828925462735,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,11,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1712705017940122,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,12,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1471684176232815,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,13,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1379212823904038,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,14,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1379212823904038,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,15,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.136734116037299,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,16,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1293654387827598,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,17,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1087149663232366,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,18,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1087149663232366,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,19,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1087149663232366,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,20,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1087149663232366,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,21,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1087149663232366,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-23,22,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1087149663232366,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-23,23,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1087149663232366,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-24,0,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1361605774393602,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-24,1,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1361605774393602,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-24,2,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1290387319658908,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-24,3,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1290387319658908,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-24,4,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1312881342274892,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-24,5,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1213001121769239,1,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-24,6,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.2289492860939425,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-24,7,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.2367679175890668,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-24,8,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.3024976860070337,0,3,0,0,414.0,634.0,12.0,0.0,Low
2026-08-24,9,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.3004150791661296,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,10,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.2020983140727082,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,11,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.202185923320447,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-24,12,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1581926681946801,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,13,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1377585700851347,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,14,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1377585700851347,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,15,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1365714037320299,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,16,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1292027264774907,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,17,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1110623273065754,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,18,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1110623273065754,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,19,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1110623273065754,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,20,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1110623273065754,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,21,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1110623273065754,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-24,22,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1110623273065754,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-24,23,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1110623273065754,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,0,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1361605774393602,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,1,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1361605774393602,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,2,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1290387319658908,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,3,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1290387319658908,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-25,4,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1312881342274892,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-25,5,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1213001121769239,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-25,6,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.2289492860939425,1,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-25,7,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.2367679175890668,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-25,8,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.3024976860070337,2,5,0,0,206.6,646.0,12.0,16.666666666666664,Low
2026-08-25,9,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.3004150791661296,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-25,10,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.2020983140727082,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,11,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.202185923320447,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,12,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1581926681946801,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,13,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1377585700851347,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,14,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1377585700851347,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,15,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1365714037320299,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,16,RESPIRATORY CENTER,Respiratory Consultation,False,True,0.1292027264774907,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,17,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1110623273065754,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,18,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1110623273065754,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,19,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1110623273065754,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,20,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1110623273065754,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,21,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1110623273065754,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,22,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1110623273065754,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,23,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1110623273065754,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-26,0,RESPIRATORY CENTER,Respiratory Consultation,False,False,0.1999704074192417,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-19,1,SPECIALITY CLINIC,Speciality Consultation,False,False,1.485598111095304,3,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-19,2,SPECIALITY CLINIC,Speciality Consultation,False,False,0.6995732213313602,2,0,5,5,0.0,0.0,0.0,0.0,Closed
2026-08-19,3,SPECIALITY CLINIC,Speciality Consultation,False,False,0.7422505205566168,0,0,5,5,0.0,0.0,0.0,0.0,Closed
2026-08-19,4,SPECIALITY CLINIC,Speciality Consultation,False,False,0.9177795912852132,3,0,8,8,0.0,0.0,0.0,0.0,Closed
2026-08-19,5,SPECIALITY CLINIC,Speciality Consultation,False,False,1.7209246336022022,1,0,9,9,0.0,0.0,0.0,0.0,Closed
2026-08-19,6,SPECIALITY CLINIC,Speciality Consultation,False,False,3.204364604051399,6,0,15,15,0.0,0.0,0.0,0.0,Closed
2026-08-19,7,SPECIALITY CLINIC,Speciality Consultation,False,False,7.516690539074492,8,0,23,23,0.0,0.0,0.0,0.0,Closed
2026-08-19,8,SPECIALITY CLINIC,Speciality Consultation,False,True,11.05755263744981,13,12,24,24,257.9166666666667,415.0,12.0,108.33333333333331,Critical
2026-08-19,9,SPECIALITY CLINIC,Speciality Consultation,False,True,7.127009846427867,3,12,15,15,118.08333333333331,151.0,12.0,25.0,Critical
2026-08-19,10,SPECIALITY CLINIC,Speciality Consultation,False,True,3.677196168534802,3,12,6,6,97.25,106.0,12.0,25.0,Moderate
2026-08-19,11,SPECIALITY CLINIC,Speciality Consultation,False,True,2.3477722983086022,4,10,0,0,37.9,104.0,12.0,33.33333333333333,Low
2026-08-19,12,SPECIALITY CLINIC,Speciality Consultation,False,True,0.8994962597027233,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,13,SPECIALITY CLINIC,Speciality Consultation,False,True,0.4313202224915037,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,14,SPECIALITY CLINIC,Speciality Consultation,False,True,0.3869276098519771,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,15,SPECIALITY CLINIC,Speciality Consultation,False,True,0.291560704708224,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,16,SPECIALITY CLINIC,Speciality Consultation,False,True,0.2248880151618369,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-19,17,SPECIALITY CLINIC,Speciality Consultation,False,False,0.09546442476513,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,18,SPECIALITY CLINIC,Speciality Consultation,False,False,0.09546442476513,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,19,SPECIALITY CLINIC,Speciality Consultation,False,False,0.09546442476513,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,20,SPECIALITY CLINIC,Speciality Consultation,False,False,0.09546442476513,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,21,SPECIALITY CLINIC,Speciality Consultation,False,False,0.09546442476513,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,22,SPECIALITY CLINIC,Speciality Consultation,False,False,0.09546442476513,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,23,SPECIALITY CLINIC,Speciality Consultation,False,False,0.09546442476513,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,0,SPECIALITY CLINIC,Speciality Consultation,False,False,0.6471461155088837,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-20,1,SPECIALITY CLINIC,Speciality Consultation,False,False,0.6288960362363477,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-20,2,SPECIALITY CLINIC,Speciality Consultation,False,False,0.6486638692471411,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-20,3,SPECIALITY CLINIC,Speciality Consultation,False,False,0.8326809659007698,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,4,SPECIALITY CLINIC,Speciality Consultation,False,False,0.972356968370478,1,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-20,5,SPECIALITY CLINIC,Speciality Consultation,False,False,1.858508274802943,2,0,5,5,0.0,0.0,0.0,0.0,Closed
2026-08-20,6,SPECIALITY CLINIC,Speciality Consultation,False,False,4.407128809406639,3,0,8,8,0.0,0.0,0.0,0.0,Closed
2026-08-20,7,SPECIALITY CLINIC,Speciality Consultation,False,False,9.187225536091496,10,0,18,18,0.0,0.0,0.0,0.0,Closed
2026-08-20,8,SPECIALITY CLINIC,Speciality Consultation,False,True,17.193190439739467,20,12,26,26,159.91666666666666,477.0,12.0,166.66666666666669,Critical
2026-08-20,9,SPECIALITY CLINIC,Speciality Consultation,False,True,12.535464614922253,13,12,27,27,80.0,88.0,12.0,108.33333333333331,Critical
2026-08-20,10,SPECIALITY CLINIC,Speciality Consultation,False,True,6.472596169670543,8,12,23,23,104.0,113.0,12.0,66.66666666666666,Critical
2026-08-20,11,SPECIALITY CLINIC,Speciality Consultation,False,True,3.581870800145059,4,12,15,15,120.58333333333331,135.0,12.0,33.33333333333333,Critical
2026-08-20,12,SPECIALITY CLINIC,Speciality Consultation,False,True,1.85888534888898,3,12,6,6,110.75,125.0,12.0,25.0,Moderate
2026-08-20,13,SPECIALITY CLINIC,Speciality Consultation,False,True,0.5954580128717316,0,6,0,0,49.5,104.0,12.0,0.0,Low
2026-08-20,14,SPECIALITY CLINIC,Speciality Consultation,False,True,0.4087730155153677,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-20,15,SPECIALITY CLINIC,Speciality Consultation,False,True,0.2885990488986519,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-20,16,SPECIALITY CLINIC,Speciality Consultation,False,True,0.2316685789687589,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-20,17,SPECIALITY CLINIC,Speciality Consultation,False,False,0.102244988572052,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,18,SPECIALITY CLINIC,Speciality Consultation,False,False,0.102244988572052,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-20,19,SPECIALITY CLINIC,Speciality Consultation,False,False,0.102244988572052,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-20,20,SPECIALITY CLINIC,Speciality Consultation,False,False,0.102244988572052,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,21,SPECIALITY CLINIC,Speciality Consultation,False,False,0.102244988572052,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,22,SPECIALITY CLINIC,Speciality Consultation,False,False,0.102244988572052,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,23,SPECIALITY CLINIC,Speciality Consultation,False,False,0.102244988572052,1,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-21,0,SPECIALITY CLINIC,Speciality Consultation,False,False,0.5009261137155752,2,0,5,5,0.0,0.0,0.0,0.0,Closed
2026-08-21,1,SPECIALITY CLINIC,Speciality Consultation,False,False,0.4826760344430391,1,0,6,6,0.0,0.0,0.0,0.0,Closed
2026-08-21,2,SPECIALITY CLINIC,Speciality Consultation,False,False,0.5014081549745155,0,0,6,6,0.0,0.0,0.0,0.0,Closed
2026-08-21,3,SPECIALITY CLINIC,Speciality Consultation,False,False,0.5014081549745155,0,0,6,6,0.0,0.0,0.0,0.0,Closed
2026-08-21,4,SPECIALITY CLINIC,Speciality Consultation,False,False,0.6051958401204891,1,0,7,7,0.0,0.0,0.0,0.0,Closed
2026-08-21,5,SPECIALITY CLINIC,Speciality Consultation,False,False,1.638786432180597,1,0,8,8,0.0,0.0,0.0,0.0,Closed
2026-08-21,6,SPECIALITY CLINIC,Speciality Consultation,False,False,3.426432172146892,2,0,10,10,0.0,0.0,0.0,0.0,Closed
2026-08-21,7,SPECIALITY CLINIC,Speciality Consultation,False,False,8.867986323799082,7,0,17,17,0.0,0.0,0.0,0.0,Closed
2026-08-21,8,SPECIALITY CLINIC,Speciality Consultation,False,True,18.07763504731698,18,12,23,23,346.4166666666667,803.0,12.0,150.0,Critical
2026-08-21,9,SPECIALITY CLINIC,Speciality Consultation,False,True,15.566351889052084,13,12,24,24,85.08333333333333,110.0,12.0,108.33333333333331,Critical
2026-08-21,10,SPECIALITY CLINIC,Speciality Consultation,False,True,7.750185781975277,10,12,22,22,92.16666666666669,105.0,12.0,83.33333333333334,Critical
2026-08-21,11,SPECIALITY CLINIC,Speciality Consultation,False,True,4.175064537818829,6,12,16,16,99.66666666666669,117.0,12.0,50.0,Critical
2026-08-21,12,SPECIALITY CLINIC,Speciality Consultation,False,True,2.187240816440588,3,12,7,7,100.5,119.0,12.0,25.0,Moderate
2026-08-21,13,SPECIALITY CLINIC,Speciality Consultation,False,True,0.7750816813867275,0,7,0,0,62.85714285714285,93.0,12.0,0.0,Low
2026-08-21,14,SPECIALITY CLINIC,Speciality Consultation,False,True,0.4066056039486919,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-21,15,SPECIALITY CLINIC,Speciality Consultation,False,True,0.2639408269664602,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,16,SPECIALITY CLINIC,Speciality Consultation,False,True,0.207010357036567,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-21,17,SPECIALITY CLINIC,Speciality Consultation,False,False,0.0775867666398604,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,18,SPECIALITY CLINIC,Speciality Consultation,False,False,0.0775867666398604,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,19,SPECIALITY CLINIC,Speciality Consultation,False,False,0.0775867666398604,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,20,SPECIALITY CLINIC,Speciality Consultation,False,False,0.0775867666398604,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,21,SPECIALITY CLINIC,Speciality Consultation,False,False,0.0775867666398604,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,22,SPECIALITY CLINIC,Speciality Consultation,False,False,0.0775867666398604,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,23,SPECIALITY CLINIC,Speciality Consultation,False,False,0.0775867666398604,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,0,SPECIALITY CLINIC,Speciality Consultation,False,False,0.511461104964009,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-22,1,SPECIALITY CLINIC,Speciality Consultation,False,False,0.4961519841356947,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-22,2,SPECIALITY CLINIC,Speciality Consultation,False,False,0.4321540037045631,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-22,3,SPECIALITY CLINIC,Speciality Consultation,False,False,0.4105488116092978,2,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-22,4,SPECIALITY CLINIC,Speciality Consultation,False,False,0.3984922066569153,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-22,5,SPECIALITY CLINIC,Speciality Consultation,False,False,0.4637924193870215,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-22,6,SPECIALITY CLINIC,Speciality Consultation,False,False,1.1464399904938714,1,0,4,4,0.0,0.0,0.0,0.0,Closed
2026-08-22,7,SPECIALITY CLINIC,Speciality Consultation,False,False,2.661221584882083,2,0,6,6,0.0,0.0,0.0,0.0,Closed
2026-08-22,8,SPECIALITY CLINIC,Speciality Consultation,False,True,3.1936233567903383,2,8,0,0,155.125,463.0,12.0,16.666666666666664,Low
2026-08-22,9,SPECIALITY CLINIC,Speciality Consultation,False,True,2.467686872000934,6,6,0,0,0.0,0.0,12.0,50.0,Low
2026-08-22,10,SPECIALITY CLINIC,Speciality Consultation,False,True,1.1407212764037993,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-22,11,SPECIALITY CLINIC,Speciality Consultation,False,True,1.0868895098780729,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-22,12,SPECIALITY CLINIC,Speciality Consultation,False,True,0.299396597368605,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,13,SPECIALITY CLINIC,Speciality Consultation,False,True,0.1944003711296948,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,14,SPECIALITY CLINIC,Speciality Consultation,False,True,0.2041425907461889,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,15,SPECIALITY CLINIC,Speciality Consultation,False,True,0.140882909744114,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,16,SPECIALITY CLINIC,Speciality Consultation,False,True,0.1327083155818686,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,17,SPECIALITY CLINIC,Speciality Consultation,False,False,0.0889062629545897,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,18,SPECIALITY CLINIC,Speciality Consultation,False,False,0.0889062629545897,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,19,SPECIALITY CLINIC,Speciality Consultation,False,False,0.0889062629545897,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,20,SPECIALITY CLINIC,Speciality Consultation,False,False,0.0889062629545897,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,21,SPECIALITY CLINIC,Speciality Consultation,False,False,0.0889062629545897,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-22,22,SPECIALITY CLINIC,Speciality Consultation,False,False,0.0889062629545897,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-22,23,SPECIALITY CLINIC,Speciality Consultation,False,False,0.0889062629545897,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-23,0,SPECIALITY CLINIC,Speciality Consultation,False,False,0.5099084477915361,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-23,1,SPECIALITY CLINIC,Speciality Consultation,False,False,0.4945993269632218,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,2,SPECIALITY CLINIC,Speciality Consultation,False,False,0.43060134653209,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,3,SPECIALITY CLINIC,Speciality Consultation,False,False,0.4089961544368249,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,4,SPECIALITY CLINIC,Speciality Consultation,False,False,0.3969395494844425,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,5,SPECIALITY CLINIC,Speciality Consultation,False,False,0.4622397622145486,1,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-23,6,SPECIALITY CLINIC,Speciality Consultation,False,False,1.1448873333213982,2,0,5,5,0.0,0.0,0.0,0.0,Closed
2026-08-23,7,SPECIALITY CLINIC,Speciality Consultation,False,False,2.6533344980313243,1,0,6,6,0.0,0.0,0.0,0.0,Closed
2026-08-23,8,SPECIALITY CLINIC,Speciality Consultation,False,True,3.166858283285072,6,12,0,0,119.16666666666669,652.0,12.0,50.0,Low
2026-08-23,9,SPECIALITY CLINIC,Speciality Consultation,False,True,2.4064561831988995,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-23,10,SPECIALITY CLINIC,Speciality Consultation,False,True,1.1120551618893408,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,11,SPECIALITY CLINIC,Speciality Consultation,False,True,1.066581162085631,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
